"feature","variable","level","estimate","std.error","p.value","q.value","method"
"vga.A.","OUT_GROUP","B",0.000821265028593775,0.00558242267839191,0.883040272524539,0.977896229477369,"CPLM"
"vga.A.","PAT_AGE","PAT_AGE",0.000232445702477749,0.00199496857041615,0.907243628332863,0.977896229477369,"CPLM"
"blaSHV.148","IMC","IMC",-0.000194039678504548,0.0017119063530753,0.909755350594404,0.979659305506329,"CPLM"
"erm.X.","RCIU","Yes",-0.00324927733543937,0.0289022274873234,0.910487958812122,0.979659305506329,"CPLM"
"dfrA12","IMC","IMC",-0.000442818070241771,0.00399576945791435,0.911757716174222,0.980159663106975,"CPLM"
"blaACT.4","RCIU","Yes",-0.000202148139182589,0.00199555897395733,0.919313105748304,0.980493312435582,"CPLM"
"blaADC.25","OUT_GROUP","B",0.000402063138177453,0.00392474622819869,0.91840498125112,0.980493312435582,"CPLM"
"blaSHV.190","CERCLAGE","Yes",-0.000378946267458433,0.00346670077697573,0.912956339465082,0.980493312435582,"CPLM"
"blaTEM.116","RCIU","Yes",-0.00155383100674351,0.0152044982952871,0.918601515133929,0.980493312435582,"CPLM"
"blaTEM.1A","OUT_GROUP","D",-0.00137540974017313,0.0128193504084407,0.914557578755012,0.980493312435582,"CPLM"
"blaTEM.1C","HTA_PRE_ECLAM","Yes",-0.00201856747154041,0.0186842289616934,0.913967215631142,0.980493312435582,"CPLM"
"lnu.C.","OUT_GROUP","C",0.00154567446885897,0.0149631768103841,0.917726026346139,0.980493312435582,"CPLM"
"mph.C.","CERCLAGE","Yes",-0.00551015374932819,0.051931916831142,0.915500301266883,0.980493312435582,"CPLM"
"tet.L.","OUT_GROUP","B",0.00265159996155016,0.0257865328210382,0.91809879391019,0.980493312435582,"CPLM"
"cat.pC221.","DIABET_GESTA","Yes",0.000705808245023347,0.0070415593291453,0.920158036651391,0.980535860578648,"CPLM"
"aac.6...Ii","OUT_GROUP","B",-0.000491351968012781,0.00715429441013374,0.945244891500149,0.982170887971293,"CPLM"
"ant.6..Ia","OUT_GROUP","B",-0.00198033384627982,0.0235550462515573,0.932998714094899,0.982170887971293,"CPLM"
"aph.3...Ia","DIABET_GESTA","Yes",-0.00121799017537132,0.0149654409819227,0.935134302611988,0.982170887971293,"CPLM"
"blaCFE.1","IMC","IMC",-3.05453132146112e-05,0.000467806539087579,0.947939318580963,0.982170887971293,"CPLM"
"blaCKO.1","PAT_AGE","PAT_AGE",-0.000179578198871344,0.00190163175440618,0.924764614823469,0.982170887971293,"CPLM"
"blaCTX.M.163","CERCLAGE","Yes",-0.000189796712563735,0.00222881982061534,0.932137608676061,0.982170887971293,"CPLM"
"blaSHV.101","OUT_GROUP","B",9.51568029375708e-05,0.0012968966708029,0.941509545822499,0.982170887971293,"CPLM"
"blaSHV.187","OUT_GROUP","C",0.000192782566027231,0.00302047096634561,0.949109306356495,0.982170887971293,"CPLM"
"blaTEM.166","PAT_AGE","PAT_AGE",3.220478132166e-05,0.000447691943485774,0.942653527129902,0.982170887971293,"CPLM"
"blaTEM.166","CERCLAGE","Yes",-0.000150862501703598,0.00227766447022243,0.947190244183466,0.982170887971293,"CPLM"
"blaZ","HTA_PRE_ECLAM","Yes",0.00368425740715325,0.0525498974357196,0.944106348295485,0.982170887971293,"CPLM"
"catA1","OUT_GROUP","B",-0.000747110550488327,0.00881967321029007,0.932492303305023,0.982170887971293,"CPLM"
"cfxA","PAT_AGE","PAT_AGE",-0.00061078453907651,0.00660441070316046,0.926315641784142,0.982170887971293,"CPLM"
"cfxA","RCIU","Yes",0.00242000717945308,0.0268476864226781,0.928177244041399,0.982170887971293,"CPLM"
"cfxA4","OUT_GROUP","D",0.000230117447770123,0.00317021190643862,0.942134451596043,0.982170887971293,"CPLM"
"dfrA14","DIABET_GESTA","Yes",-0.000304284188597668,0.00394885083490677,0.938578685819282,0.982170887971293,"CPLM"
"dfrA5","DIABET_GESTA","Yes",-0.000277295880415342,0.00347710714929311,0.936436872896742,0.982170887971293,"CPLM"
"erm.A.","RCIU","Yes",-0.00460469630592722,0.0555600023018714,0.93394862694657,0.982170887971293,"CPLM"
"erm.T.","OUT_GROUP","D",0.000261090980694315,0.00326978519112674,0.936356889464648,0.982170887971293,"CPLM"
"erm.T.","BIL_INC_ATB","Yes",-0.000207572581256856,0.00263193729520379,0.937138537784797,0.982170887971293,"CPLM"
"fusC","DIABET_GESTA","Yes",0.00101717584477629,0.0153304508625908,0.947099154316778,0.982170887971293,"CPLM"
"lsa.A.","OUT_GROUP","D",-0.00244966605442644,0.0383236555797245,0.949033553369518,0.982170887971293,"CPLM"
"lsa.E.","CERCLAGE","Yes",0.000279999954297698,0.00390691447818785,0.94286628439155,0.982170887971293,"CPLM"
"mef.A.","RCIU","Yes",0.00292530493505283,0.0417146667646135,0.94409294879347,0.982170887971293,"CPLM"
"msr.A.","BIL_INC_ATB","Yes",0.00112728261249475,0.0120091899189841,0.925213751053231,0.982170887971293,"CPLM"
"qnrB27","IMC","IMC",-3.21590363323586e-05,0.00049505182547036,0.948205092820946,0.982170887971293,"CPLM"
"qnrB73","IMC","IMC",-3.22408002513187e-05,0.000494532774036167,0.948019167042387,0.982170887971293,"CPLM"
"str","BIL_INC_ATB","Yes",0.000486563929524881,0.00553923380172325,0.93000418494266,0.982170887971293,"CPLM"
"tet.A.","BIL_INC_ATB","Yes",-0.0012704994324359,0.0192239303339133,0.947306591539566,0.982170887971293,"CPLM"
"tet.J.","IMC","IMC",0.000112099465176653,0.00151623775208979,0.941063981166027,0.982170887971293,"CPLM"
"tet.O.32.O.","OUT_GROUP","B",0.00118378908788634,0.0142681257283265,0.933877472763233,0.982170887971293,"CPLM"
"tet.O.W.","OUT_GROUP","D",0.00048527130505083,0.00745638209219122,0.948109240984013,0.982170887971293,"CPLM"
"tet.Q.","OUT_GROUP","B",-0.00254970050249334,0.0281496456046689,0.927828988934606,0.982170887971293,"CPLM"
"tet.W.","BIL_INC_ATB","Yes",-0.0008619265437748,0.0130927242276426,0.947511194710779,0.982170887971293,"CPLM"
"blaADC.25","OUT_GROUP","C",-0.000228033810154169,0.00365855526394188,0.950300895847625,0.982569177540244,"CPLM"
"aadA1","DIABET_GESTA","Yes",0.000459367496159383,0.0077768696400229,0.952897602270244,0.983832279499929,"CPLM"
"blaACT.14","HTA_PRE_ECLAM","Yes",-0.000177749954394947,0.00315003299589654,0.955000878896312,0.983832279499929,"CPLM"
"blaCFE.1","HTA_PRE_ECLAM","Yes",0.000156307430158357,0.00285698337447643,0.956368981057402,0.983832279499929,"CPLM"
"blaTEM.2","IMC","IMC",-8.40656442030801e-05,0.00143437674366821,0.953264509587879,0.983832279499929,"CPLM"
"qnrB27","HTA_PRE_ECLAM","Yes",0.000171975246550278,0.00302458054968606,0.954657351130964,0.983832279499929,"CPLM"
"qnrB73","HTA_PRE_ECLAM","Yes",0.0001659590718945,0.00302131846599917,0.956194745978428,0.983832279499929,"CPLM"
"aph.3...IIIa","DIABET_GESTA","Yes",0.000352511175666115,0.00672701200580859,0.958208108996319,0.984534433544046,"CPLM"
"blaL1","CERCLAGE","Yes",0.000181978471821601,0.00353911438377076,0.958991476278403,0.984534433544046,"CPLM"
"cfxA4","HTA_PRE_ECLAM","Yes",-0.000409327322267812,0.0080559538737807,0.9594764964013,0.984534433544046,"CPLM"
"ant.3....Ia","OUT_GROUP","B",-0.000280343331144581,0.006228819732705,0.964101365809918,0.98769994400542,"CPLM"
"blaSHV.187","IMC","IMC",5.37813438426439e-05,0.00121267213570993,0.964625853976689,0.98769994400542,"CPLM"
"erm.B.","CERCLAGE","Yes",-0.00322913345814122,0.0735777712132943,0.964994198166215,0.98769994400542,"CPLM"
"dfrA7","HTA_PRE_ECLAM","Yes",0.000215368449160814,0.0055324253677974,0.968947476469412,0.98937194158947,"CPLM"
"mph.A.","OUT_GROUP","B",-0.000563339680220042,0.0142675259649828,0.968504471441354,0.98937194158947,"CPLM"
"sul2","HTA_PRE_ECLAM","Yes",-0.00239787844716421,0.0618305541753549,0.969064635727617,0.98937194158947,"CPLM"
"aph.3...III","OUT_GROUP","D",0.00111656111126157,0.0334670615632311,0.973385125997095,0.992950656167891,"CPLM"
"dfrA12","PAT_AGE","PAT_AGE",0.000118242510661356,0.00369334373703147,0.974460064809089,0.99321536312759,"CPLM"
"aadA1","CERCLAGE","Yes",0.000407983508103968,0.0148881338622553,0.978138092499452,0.993638195716708,"CPLM"
"blaSHV.187","HTA_PRE_ECLAM","Yes",-0.000233078958405279,0.00779569014072559,0.976148051582651,0.993638195716708,"CPLM"
"blaTEM.166","HTA_PRE_ECLAM","Yes",-8.42813702116799e-05,0.00300340282690371,0.977612733580674,0.993638195716708,"CPLM"
"mph.C.","OUT_GROUP","D",-0.000811321845187587,0.0285168994767563,0.977302797059105,0.993638195716708,"CPLM"
"dfrA1","PAT_AGE","PAT_AGE",-8.25101969891521e-05,0.00339651073660182,0.980619187490902,0.995328475303266,"CPLM"
"aac.6...Iaa","OUT_GROUP","C",-4.76811630108179e-05,0.00362177756462605,0.989496051541726,0.996922209474079,"CPLM"
"aph.3...Ia","OUT_GROUP","B",-0.000238044896628676,0.016241433519775,0.988306109330585,0.996922209474079,"CPLM"
"aph.3...Ia","RCIU","Yes",0.000288588775896701,0.0235421405148147,0.990219463608688,0.996922209474079,"CPLM"
"blaACT.14","OUT_GROUP","C",1.28856648461858e-05,0.00124253919934356,0.991725742930099,0.996922209474079,"CPLM"
"blaACT.14","CERCLAGE","Yes",4.81868678509634e-05,0.00238853221850466,0.983904361966563,0.996922209474079,"CPLM"
"blaOXA.23","PAT_AGE","PAT_AGE",6.68794141989712e-06,0.000497932123240126,0.98928359004594,0.996922209474079,"CPLM"
"blaOXA.23","HTA_PRE_ECLAM","Yes",-3.62916972965383e-05,0.00343986102595975,0.991582204176993,0.996922209474079,"CPLM"
"blaTEM.166","OUT_GROUP","C",1.76989227197497e-05,0.00118476742810125,0.988081059947159,0.996922209474079,"CPLM"
"blaTEM.1A","PAT_AGE","PAT_AGE",5.75915027154436e-05,0.0047013327432858,0.990226128607553,0.996922209474079,"CPLM"
"cat","BIL_INC_ATB","Yes",-0.000316352652744649,0.0216853628593629,0.988360630795514,0.996922209474079,"CPLM"
"fusC","BIL_INC_ATB","Yes",-0.000129733816449384,0.0129571013333624,0.992011262629379,0.996922209474079,"CPLM"
"tet.O.32.O.","PAT_AGE","PAT_AGE",8.37848588537021e-05,0.00504452642082963,0.986748494055109,0.996922209474079,"CPLM"
"blaSHV.148","PAT_AGE","PAT_AGE",-1.28310260696168e-05,0.00157505859415792,0.993500200941982,0.997595420236879,"CPLM"
"blaSHV.1","OUT_GROUP","C",-2.3418310922589e-05,0.00390448201784033,0.995214474900407,0.997671794591519,"CPLM"
"dfrG","RCIU","Yes",0.000124409296961564,0.0206727436582655,0.99519833169033,0.997671794591519,"CPLM"
"aac.6...Iaa","BIL_INC_ATB","Yes",1.21306306571395e-05,0.0029570972131872,0.996726919992714,0.997770615362337,"CPLM"
"vga.A.","HTA_PRE_ECLAM","Yes",5.26642477620731e-05,0.0137834643034909,0.996951427664995,0.997770615362337,"CPLM"
"blaADC.25","BIL_INC_ATB","Yes",-3.94813932415676e-07,0.00306003785332326,0.999897054887786,0.999897054887786,"CPLM"
